index,date,season,year,month,hour,is_holiday,weekday,is_working_day,weather_situation,temperature,apparent_temperature,humidity,windspeed,casual_rentals,registered_rentals,total_rentals,time_of_day,windspeed_category,humidity_category,rolling_mean
4038,2011-06-22,Fall,2011,Jun,3,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.66,0.6061,0.78,0.1343,0,7,7,Malam,Low,Low,221.29166666666666
4037,2011-06-22,Fall,2011,Jun,2,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.66,0.6061,0.78,0.0,2,5,7,Malam,,Low,208.70833333333334
4036,2011-06-22,Fall,2011,Jun,1,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.66,0.6061,0.78,0.1343,2,19,21,Malam,Low,Low,192.875
4035,2011-06-22,Fall,2011,Jun,0,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.66,0.6061,0.78,0.194,15,18,33,Malam,Low,Low,182.79166666666666
4046,2011-06-22,Fall,2011,Jun,11,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.74,0.697,0.7,0.1642,37,108,145,Pagi,Low,Low,187.79166666666666
4073,2011-06-23,Fall,2011,Jun,14,Not holiday,Thursday,Workingday,Cloudy/Broken clouds,0.76,0.7273,0.66,0.2985,46,103,149,Siang,Low,Low,187.875
4074,2011-06-23,Fall,2011,Jun,15,Not holiday,Thursday,Workingday,Cloudy/Broken clouds,0.76,0.697,0.52,0.3582,62,127,189,Siang,Low,Low,191.375
4075,2011-06-23,Fall,2011,Jun,16,Not holiday,Thursday,Workingday,Cloudy/Broken clouds,0.74,0.6818,0.62,0.2985,58,217,275,Siang,Low,Low,192.54166666666666
4076,2011-06-23,Fall,2011,Jun,17,Not holiday,Thursday,Workingday,Cloudy/Broken clouds,0.72,0.6818,0.7,0.3582,74,495,569,Siang,Low,Low,204.5
4082,2011-06-23,Fall,2011,Jun,23,Not holiday,Thursday,Workingday,Clear/Few clouds,0.7,0.6667,0.74,0.2836,15,90,105,Sore,Low,Low,194.625
4078,2011-06-23,Fall,2011,Jun,19,Not holiday,Thursday,Workingday,Clear/Few clouds,0.72,0.6818,0.7,0.3582,56,344,400,Sore,Low,Low,189.91666666666666
4079,2011-06-23,Fall,2011,Jun,20,Not holiday,Thursday,Workingday,Clear/Few clouds,0.7,0.6667,0.74,0.2239,75,277,352,Sore,Low,Low,182.54166666666666
4081,2011-06-23,Fall,2011,Jun,22,Not holiday,Thursday,Workingday,Cloudy/Broken clouds,0.7,0.6667,0.74,0.2239,23,139,162,Sore,Low,Low,178.54166666666666
4072,2011-06-23,Fall,2011,Jun,13,Not holiday,Thursday,Workingday,Cloudy/Broken clouds,0.76,0.7121,0.62,0.2836,37,149,186,Siang,Low,Low,180.20833333333334
4077,2011-06-23,Fall,2011,Jun,18,Not holiday,Thursday,Workingday,Clear/Few clouds,0.72,0.6818,0.7,0.4179,57,483,540,Sore,Low,Low,196.66666666666666
4071,2011-06-23,Fall,2011,Jun,12,Not holiday,Thursday,Workingday,Cloudy/Broken clouds,0.76,0.7273,0.66,0.2836,30,130,160,Siang,Low,Low,195.5
4080,2011-06-23,Fall,2011,Jun,21,Not holiday,Thursday,Workingday,Clear/Few clouds,0.7,0.6667,0.74,0.194,46,188,234,Sore,Low,Low,199.08333333333334
4069,2011-06-23,Fall,2011,Jun,10,Not holiday,Thursday,Workingday,Cloudy/Broken clouds,0.76,0.7273,0.66,0.1343,39,88,127,Pagi,Low,Low,198.75
4068,2011-06-23,Fall,2011,Jun,9,Not holiday,Thursday,Workingday,Cloudy/Broken clouds,0.74,0.697,0.7,0.1343,33,194,227,Pagi,Low,Low,199.08333333333334
4067,2011-06-23,Fall,2011,Jun,8,Not holiday,Thursday,Workingday,Cloudy/Broken clouds,0.74,0.697,0.7,0.194,20,412,432,Pagi,Low,Low,199.45833333333334
4066,2011-06-23,Fall,2011,Jun,7,Not holiday,Thursday,Workingday,Cloudy/Broken clouds,0.72,0.697,0.74,0.1343,26,301,327,Pagi,Low,Low,200.125
4065,2011-06-23,Fall,2011,Jun,6,Not holiday,Thursday,Workingday,Clear/Few clouds,0.72,0.697,0.74,0.1642,8,92,100,Pagi,Low,Low,199.20833333333334
4064,2011-06-23,Fall,2011,Jun,5,Not holiday,Thursday,Workingday,Clear/Few clouds,0.72,0.697,0.74,0.1642,2,22,24,Malam,Low,Low,199.25
4063,2011-06-23,Fall,2011,Jun,4,Not holiday,Thursday,Workingday,Cloudy/Broken clouds,0.7,0.6667,0.79,0.1343,0,7,7,Malam,Low,Low,199.08333333333334
4062,2011-06-23,Fall,2011,Jun,3,Not holiday,Thursday,Workingday,Cloudy/Broken clouds,0.72,0.697,0.74,0.1642,1,4,5,Malam,Low,Low,199.0
4061,2011-06-23,Fall,2011,Jun,2,Not holiday,Thursday,Workingday,Clear/Few clouds,0.72,0.697,0.74,0.2239,0,4,4,Malam,Low,Low,198.875
4060,2011-06-23,Fall,2011,Jun,1,Not holiday,Thursday,Workingday,Clear/Few clouds,0.72,0.697,0.74,0.2239,5,26,31,Malam,Low,Low,199.29166666666666
4059,2011-06-23,Fall,2011,Jun,0,Not holiday,Thursday,Workingday,Clear/Few clouds,0.72,0.697,0.79,0.2239,5,44,49,Malam,Low,Low,199.95833333333334
4070,2011-06-23,Fall,2011,Jun,11,Not holiday,Thursday,Workingday,Light Rain/Snow,0.76,0.7273,0.66,0.2537,28,108,136,Pagi,Low,Low,199.58333333333334
4097,2011-06-24,Fall,2011,Jun,14,Not holiday,Friday,Workingday,Clear/Few clouds,0.78,0.697,0.43,0.2836,67,162,229,Siang,Low,Low,202.91666666666666
4098,2011-06-24,Fall,2011,Jun,15,Not holiday,Friday,Workingday,Clear/Few clouds,0.82,0.7273,0.34,0.3881,69,147,216,Siang,Low,Low,204.04166666666666
4099,2011-06-24,Fall,2011,Jun,16,Not holiday,Friday,Workingday,Clear/Few clouds,0.8,0.697,0.33,0.4179,80,247,327,Siang,Low,Low,206.20833333333334
4100,2011-06-24,Fall,2011,Jun,17,Not holiday,Friday,Workingday,Clear/Few clouds,0.76,0.6667,0.37,0.2537,85,472,557,Siang,Low,Low,205.70833333333334
4106,2011-06-24,Fall,2011,Jun,23,Not holiday,Friday,Workingday,Clear/Few clouds,0.68,0.6364,0.51,0.1343,33,139,172,Sore,Low,Low,208.5
4102,2011-06-24,Fall,2011,Jun,19,Not holiday,Friday,Workingday,Clear/Few clouds,0.74,0.6515,0.4,0.2239,92,293,385,Sore,Low,Low,207.875
4103,2011-06-24,Fall,2011,Jun,20,Not holiday,Friday,Workingday,Clear/Few clouds,0.72,0.6515,0.45,0.1642,66,222,288,Sore,Low,Low,205.20833333333334
4104,2011-06-24,Fall,2011,Jun,21,Not holiday,Friday,Workingday,Clear/Few clouds,0.7,0.6515,0.48,0.1343,50,183,233,Sore,Low,Low,208.16666666666666
4105,2011-06-24,Fall,2011,Jun,22,Not holiday,Friday,Workingday,Clear/Few clouds,0.7,0.6515,0.48,0.0,41,126,167,Sore,,Low,207.375
4096,2011-06-24,Fall,2011,Jun,13,Not holiday,Friday,Workingday,Clear/Few clouds,0.8,0.7121,0.36,0.2239,43,178,221,Siang,Low,Low,194.08333333333334
4101,2011-06-24,Fall,2011,Jun,18,Not holiday,Friday,Workingday,Clear/Few clouds,0.76,0.6667,0.37,0.2985,87,365,452,Sore,Low,Low,206.25
4095,2011-06-24,Fall,2011,Jun,12,Not holiday,Friday,Workingday,Clear/Few clouds,0.8,0.7121,0.41,0.2836,51,150,201,Siang,Low,Low,204.875
4092,2011-06-24,Fall,2011,Jun,9,Not holiday,Friday,Workingday,Clear/Few clouds,0.74,0.6818,0.62,0.1343,28,203,231,Pagi,Low,Low,209.20833333333334
4093,2011-06-24,Fall,2011,Jun,10,Not holiday,Friday,Workingday,Clear/Few clouds,0.8,0.7273,0.43,0.2836,43,102,145,Pagi,Low,Low,205.79166666666666
4094,2011-06-24,Fall,2011,Jun,11,Not holiday,Friday,Workingday,Clear/Few clouds,0.8,0.7121,0.38,0.3284,56,147,203,Pagi,Low,Low,196.25
4084,2011-06-24,Fall,2011,Jun,1,Not holiday,Friday,Workingday,Clear/Few clouds,0.66,0.6061,0.83,0.3284,8,20,28,Malam,Low,Low,183.79166666666666
4085,2011-06-24,Fall,2011,Jun,2,Not holiday,Friday,Workingday,Clear/Few clouds,0.66,0.6061,0.83,0.3284,4,10,14,Malam,Low,Low,180.20833333333334
4086,2011-06-24,Fall,2011,Jun,3,Not holiday,Friday,Workingday,Clear/Few clouds,0.66,0.6061,0.83,0.1642,1,4,5,Malam,Low,Low,179.41666666666666
4083,2011-06-24,Fall,2011,Jun,0,Not holiday,Friday,Workingday,Clear/Few clouds,0.68,0.6364,0.79,0.194,10,53,63,Malam,Low,Low,181.75
4088,2011-06-24,Fall,2011,Jun,5,Not holiday,Friday,Workingday,Clear/Few clouds,0.64,0.5758,0.89,0.0896,2,18,20,Malam,Low,Low,182.375
4089,2011-06-24,Fall,2011,Jun,6,Not holiday,Friday,Workingday,Clear/Few clouds,0.66,0.6061,0.83,0.1343,4,87,91,Pagi,Low,Low,186.0
4090,2011-06-24,Fall,2011,Jun,7,Not holiday,Friday,Workingday,Cloudy/Broken clouds,0.66,0.6061,0.83,0.2239,21,247,268,Pagi,Low,Low,195.875
4091,2011-06-24,Fall,2011,Jun,8,Not holiday,Friday,Workingday,Clear/Few clouds,0.7,0.6667,0.74,0.2239,27,439,466,Pagi,Low,Low,213.25
4087,2011-06-24,Fall,2011,Jun,4,Not holiday,Friday,Workingday,Clear/Few clouds,0.66,0.6061,0.83,0.0896,1,8,9,Malam,Low,Low,207.95833333333334
4116,2011-06-25,Fall,2011,Jun,9,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.72,0.6515,0.45,0.2537,47,139,186,Pagi,Low,Low,206.16666666666666
4130,2011-06-25,Fall,2011,Jun,23,Not holiday,Saturday,Not Workday,Cloudy/Broken clouds,0.66,0.6212,0.5,0.2985,49,130,179,Sore,Low,Low,204.625
4129,2011-06-25,Fall,2011,Jun,22,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.68,0.6364,0.47,0.194,61,126,187,Sore,Low,Low,198.79166666666666
4128,2011-06-25,Fall,2011,Jun,21,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.68,0.6364,0.51,0.1642,62,140,202,Sore,Low,Low,184.0
4127,2011-06-25,Fall,2011,Jun,20,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.7,0.6515,0.48,0.194,74,195,269,Sore,Low,Low,188.04166666666666
4125,2011-06-25,Fall,2011,Jun,18,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.72,0.6515,0.45,0.2537,108,199,307,Sore,Low,Low,184.79166666666666
4117,2011-06-25,Fall,2011,Jun,10,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.72,0.6515,0.45,0.194,99,203,302,Pagi,Low,Low,185.375
4115,2011-06-25,Fall,2011,Jun,8,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.7,0.6515,0.48,0.2537,27,85,112,Pagi,Low,Low,180.33333333333334
4112,2011-06-25,Fall,2011,Jun,5,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.62,0.6061,0.61,0.1343,6,8,14,Malam,Low,Low,173.95833333333334
4113,2011-06-25,Fall,2011,Jun,6,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.64,0.6212,0.57,0.2239,12,17,29,Pagi,Low,Low,165.95833333333334
4107,2011-06-25,Fall,2011,Jun,0,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.68,0.6364,0.47,0.1642,19,97,116,Malam,Low,Low,151.95833333333334
4108,2011-06-25,Fall,2011,Jun,1,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.66,0.6212,0.5,0.1642,20,75,95,Malam,Low,Low,147.54166666666666
4109,2011-06-25,Fall,2011,Jun,2,Not holiday,Saturday,Not Workday,Cloudy/Broken clouds,0.66,0.6212,0.5,0.194,8,51,59,Malam,Low,Low,140.375
4114,2011-06-25,Fall,2011,Jun,7,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.64,0.6212,0.57,0.2836,7,35,42,Pagi,Low,Low,136.08333333333334
4111,2011-06-25,Fall,2011,Jun,4,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.64,0.6212,0.57,0.194,7,4,11,Malam,Low,Low,128.08333333333334
4110,2011-06-25,Fall,2011,Jun,3,Not holiday,Saturday,Not Workday,Clear/Few clouds,0.64,0.6212,0.57,0.194,18,21,39,Malam,Low,Low,128.54166666666666
4154,2011-06-26,Fall,2011,Jun,23,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.7,0.6515,0.54,0.0896,14,64,78,Sore,Low,Low,131.20833333333334
4153,2011-06-26,Fall,2011,Jun,22,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.7,0.6515,0.51,0.0,19,95,114,Sore,,Low,135.75
4152,2011-06-26,Fall,2011,Jun,21,Not holiday,Sunday,Not Workday,Cloudy/Broken clouds,0.7,0.6515,0.54,0.1045,48,135,183,Sore,Low,Low,140.75
4150,2011-06-26,Fall,2011,Jun,19,Not holiday,Sunday,Not Workday,Cloudy/Broken clouds,0.72,0.6667,0.48,0.1343,89,228,317,Sore,Low,Low,153.125
4140,2011-06-26,Fall,2011,Jun,9,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.66,0.6212,0.54,0.0896,75,131,206,Pagi,Low,Low,157.91666666666666
4139,2011-06-26,Fall,2011,Jun,8,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.64,0.6212,0.61,0.194,29,78,107,Pagi,Low,Low,151.20833333333334
4138,2011-06-26,Fall,2011,Jun,7,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.62,0.6061,0.61,0.0,24,27,51,Pagi,,Low,133.91666666666666
4151,2011-06-26,Fall,2011,Jun,20,Not holiday,Sunday,Not Workday,Cloudy/Broken clouds,0.7,0.6515,0.48,0.1045,55,158,213,Sore,Low,Low,142.41666666666666
4136,2011-06-26,Fall,2011,Jun,5,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.6,0.6061,0.64,0.0,3,9,12,Malam,,Low,135.16666666666666
4135,2011-06-26,Fall,2011,Jun,4,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.6,0.6061,0.64,0.0896,3,8,11,Malam,Low,Low,128.16666666666666
4134,2011-06-26,Fall,2011,Jun,3,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.6,0.6061,0.64,0.1045,12,22,34,Malam,Low,Low,121.79166666666667
4133,2011-06-26,Fall,2011,Jun,2,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.62,0.6212,0.57,0.1045,17,70,87,Malam,Low,Low,117.0
4132,2011-06-26,Fall,2011,Jun,1,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.64,0.6212,0.53,0.1045,17,73,90,Malam,Low,Low,109.54166666666667
4131,2011-06-26,Fall,2011,Jun,0,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.64,0.6212,0.53,0.0,30,85,115,Malam,,Low,101.54166666666667
4137,2011-06-26,Fall,2011,Jun,6,Not holiday,Sunday,Not Workday,Clear/Few clouds,0.6,0.6061,0.64,0.0,7,13,20,Pagi,,Low,89.79166666666667
4168,2011-06-27,Fall,2011,Jun,13,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.72,0.6667,0.58,0.2239,37,127,164,Siang,Low,Low,91.95833333333333
4169,2011-06-27,Fall,2011,Jun,14,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.72,0.6667,0.58,0.0896,58,100,158,Siang,Low,Low,97.95833333333333
4170,2011-06-27,Fall,2011,Jun,15,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.74,0.6818,0.55,0.0,76,126,202,Siang,,Low,105.16666666666667
4171,2011-06-27,Fall,2011,Jun,16,Not holiday,Monday,Workingday,Clear/Few clouds,0.74,0.6818,0.55,0.1045,53,222,275,Siang,Low,Low,111.79166666666667
4177,2011-06-27,Fall,2011,Jun,22,Not holiday,Monday,Workingday,Clear/Few clouds,0.68,0.6364,0.69,0.0,33,112,145,Sore,,Low,113.875
4175,2011-06-27,Fall,2011,Jun,20,Not holiday,Monday,Workingday,Clear/Few clouds,0.7,0.6515,0.65,0.1045,54,251,305,Sore,Low,Low,124.125
4176,2011-06-27,Fall,2011,Jun,21,Not holiday,Monday,Workingday,Clear/Few clouds,0.7,0.6515,0.65,0.0,52,190,242,Sore,,Low,132.45833333333334
4178,2011-06-27,Fall,2011,Jun,23,Not holiday,Monday,Workingday,Clear/Few clouds,0.68,0.6364,0.69,0.0,16,65,81,Sore,,Low,135.375
4167,2011-06-27,Fall,2011,Jun,12,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.72,0.6667,0.54,0.0,40,130,170,Siang,,Low,140.83333333333334
4174,2011-06-27,Fall,2011,Jun,19,Not holiday,Monday,Workingday,Clear/Few clouds,0.72,0.6818,0.62,0.194,56,340,396,Sore,Low,Low,154.08333333333334
4166,2011-06-27,Fall,2011,Jun,11,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.7,0.6515,0.58,0.0,55,95,150,Pagi,,Low,155.58333333333334
4162,2011-06-27,Fall,2011,Jun,7,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.64,0.6061,0.73,0.2239,14,247,261,Pagi,Low,Low,158.83333333333334
4164,2011-06-27,Fall,2011,Jun,9,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.72,0.6667,0.54,0.0,37,150,187,Pagi,,Low,153.41666666666666
4163,2011-06-27,Fall,2011,Jun,8,Not holiday,Monday,Workingday,Clear/Few clouds,0.66,0.6212,0.74,0.194,29,418,447,Pagi,Low,Low,163.45833333333334
4161,2011-06-27,Fall,2011,Jun,6,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.62,0.5909,0.78,0.1642,4,90,94,Pagi,Low,Low,162.91666666666666
4160,2011-06-27,Fall,2011,Jun,5,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.62,0.5758,0.83,0.1642,1,21,22,Malam,Low,Low,161.70833333333334
4159,2011-06-27,Fall,2011,Jun,4,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.6,0.5606,0.83,0.1642,1,8,9,Malam,Low,Low,153.20833333333334
4158,2011-06-27,Fall,2011,Jun,3,Not holiday,Monday,Workingday,Light Rain/Snow,0.62,0.5909,0.78,0.1343,0,2,2,Malam,Low,Low,152.79166666666666
4157,2011-06-27,Fall,2011,Jun,2,Not holiday,Monday,Workingday,Light Rain/Snow,0.62,0.5909,0.78,0.1343,3,3,6,Malam,Low,Low,152.58333333333334
4156,2011-06-27,Fall,2011,Jun,1,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.62,0.5909,0.78,0.1343,4,11,15,Malam,Low,Low,151.79166666666666
4155,2011-06-27,Fall,2011,Jun,0,Not holiday,Monday,Workingday,Light Rain/Snow,0.64,0.6061,0.73,0.2836,7,25,32,Malam,Low,Low,149.5
4165,2011-06-27,Fall,2011,Jun,10,Not holiday,Monday,Workingday,Cloudy/Broken clouds,0.72,0.6667,0.54,0.1343,55,95,150,Pagi,Low,Low,152.0
4192,2011-06-28,Fall,2011,Jun,13,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.84,0.7576,0.44,0.0,33,156,189,Siang,,Low,155.08333333333334
4193,2011-06-28,Fall,2011,Jun,14,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.86,0.7879,0.44,0.2239,43,117,160,Siang,Low,Low,160.91666666666666
4194,2011-06-28,Fall,2011,Jun,15,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.86,0.7879,0.41,0.0,39,127,166,Siang,,Low,161.0
4195,2011-06-28,Fall,2011,Jun,16,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.86,0.803,0.47,0.2836,41,220,261,Siang,Low,Low,165.29166666666666
4202,2011-06-28,Fall,2011,Jun,23,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.7,0.6515,0.7,0.2836,23,58,81,Sore,Low,Low,160.25
4198,2011-06-28,Fall,2011,Jun,19,Not holiday,Tuesday,Workingday,Cloudy/Broken clouds,0.74,0.6818,0.58,0.4627,44,255,299,Sore,Low,Low,161.25
4199,2011-06-28,Fall,2011,Jun,20,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.74,0.6818,0.62,0.0,50,246,296,Sore,,Low,167.54166666666666
4201,2011-06-28,Fall,2011,Jun,22,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.7,0.6515,0.7,0.2985,30,104,134,Sore,Low,Low,160.41666666666666
4191,2011-06-28,Fall,2011,Jun,12,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.84,0.7727,0.47,0.2239,41,161,202,Siang,Low,Low,158.75
4197,2011-06-28,Fall,2011,Jun,18,Not holiday,Tuesday,Workingday,Light Rain/Snow,0.8,0.7576,0.55,0.2985,68,436,504,Sore,Low,Low,176.375
4190,2011-06-28,Fall,2011,Jun,11,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.82,0.7576,0.46,0.0,49,118,167,Pagi,,Low,176.25
4200,2011-06-28,Fall,2011,Jun,21,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.74,0.697,0.66,0.2836,31,164,195,Sore,Low,Low,167.875
4188,2011-06-28,Fall,2011,Jun,9,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.74,0.697,0.7,0.0,38,208,246,Pagi,,Low,171.875
4180,2011-06-28,Fall,2011,Jun,1,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.66,0.6212,0.74,0.0,5,8,13,Malam,,Low,161.54166666666666
4189,2011-06-28,Fall,2011,Jun,10,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.8,0.7424,0.49,0.1642,45,112,157,Pagi,Low,Low,160.29166666666666
4181,2011-06-28,Fall,2011,Jun,2,Not holiday,Tuesday,Workingday,Cloudy/Broken clouds,0.66,0.6212,0.74,0.0,2,9,11,Malam,,Low,142.125
4182,2011-06-28,Fall,2011,Jun,3,Not holiday,Tuesday,Workingday,Cloudy/Broken clouds,0.66,0.6212,0.74,0.0,0,2,2,Malam,,Low,138.29166666666666
4179,2011-06-28,Fall,2011,Jun,0,Not holiday,Tuesday,Workingday,Cloudy/Broken clouds,0.66,0.6061,0.78,0.1343,5,25,30,Malam,Low,Low,138.625
4184,2011-06-28,Fall,2011,Jun,5,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.66,0.6061,0.78,0.0,1,20,21,Malam,,Low,139.125
4185,2011-06-28,Fall,2011,Jun,6,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.66,0.6061,0.83,0.1642,7,117,124,Pagi,Low,Low,144.20833333333334
4186,2011-06-28,Fall,2011,Jun,7,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.68,0.6364,0.83,0.194,27,320,347,Pagi,Low,Low,158.41666666666666
4187,2011-06-28,Fall,2011,Jun,8,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.7,0.6667,0.79,0.1642,39,417,456,Pagi,Low,Low,176.79166666666666
4183,2011-06-28,Fall,2011,Jun,4,Not holiday,Tuesday,Workingday,Clear/Few clouds,0.66,0.6212,0.74,0.0,1,7,8,Malam,,Low,175.79166666666666
4216,2011-06-29,Fall,2011,Jun,13,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.8,0.697,0.31,0.3284,45,186,231,Siang,Low,Low,179.16666666666666
4226,2011-06-29,Fall,2011,Jun,23,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.68,0.6364,0.47,0.194,32,97,129,Sore,Low,Low,176.66666666666666
4225,2011-06-29,Fall,2011,Jun,22,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.7,0.6364,0.42,0.194,32,151,183,Sore,Low,Low,177.625
4224,2011-06-29,Fall,2011,Jun,21,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.72,0.6515,0.39,0.2239,26,195,221,Sore,Low,Low,179.91666666666666
4223,2011-06-29,Fall,2011,Jun,20,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.74,0.6515,0.37,0.2985,69,264,333,Sore,Low,Low,182.91666666666666
4222,2011-06-29,Fall,2011,Jun,19,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.76,0.6667,0.35,0.3881,60,341,401,Sore,Low,Low,196.25
4220,2011-06-29,Fall,2011,Jun,17,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.82,0.7121,0.26,0.4179,78,492,570,Siang,Low,Low,207.54166666666666
4219,2011-06-29,Fall,2011,Jun,16,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.82,0.7121,0.3,0.4179,60,268,328,Siang,Low,Low,208.875
4218,2011-06-29,Fall,2011,Jun,15,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.82,0.7121,0.3,0.1642,43,146,189,Siang,Low,Low,211.16666666666666
4217,2011-06-29,Fall,2011,Jun,14,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.8,0.697,0.31,0.194,50,138,188,Siang,Low,Low,210.58333333333334
4215,2011-06-29,Fall,2011,Jun,12,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.76,0.6667,0.35,0.2537,55,188,243,Siang,Low,Low,199.70833333333334
4214,2011-06-29,Fall,2011,Jun,11,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.76,0.6667,0.35,0.2239,53,117,170,Pagi,Low,Low,199.83333333333334
4213,2011-06-29,Fall,2011,Jun,10,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.74,0.6667,0.42,0.2836,31,95,126,Pagi,Low,Low,196.95833333333334
4204,2011-06-29,Fall,2011,Jun,1,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.68,0.6364,0.79,0.2985,10,18,28,Malam,Low,Low,187.875
4205,2011-06-29,Fall,2011,Jun,2,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.66,0.6061,0.83,0.2239,7,9,16,Malam,Low,Low,188.0
4206,2011-06-29,Fall,2011,Jun,3,Not holiday,Wednesday,Workingday,Cloudy/Broken clouds,0.66,0.6061,0.83,0.1045,2,3,5,Malam,Low,Low,181.66666666666666
4207,2011-06-29,Fall,2011,Jun,4,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.66,0.6061,0.83,0.1045,0,5,5,Malam,Low,Low,181.41666666666666
4203,2011-06-29,Fall,2011,Jun,0,Not holiday,Wednesday,Workingday,Cloudy/Broken clouds,0.68,0.6364,0.79,0.2836,11,25,36,Malam,Low,Low,182.83333333333334
4209,2011-06-29,Fall,2011,Jun,6,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.66,0.6212,0.69,0.2985,12,104,116,Pagi,Low,Low,186.41666666666666
4210,2011-06-29,Fall,2011,Jun,7,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.7,0.6515,0.54,0.2239,18,318,336,Pagi,Low,Low,199.54166666666666
4211,2011-06-29,Fall,2011,Jun,8,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.7,0.6515,0.48,0.2836,41,499,540,Pagi,Low,Low,216.875
4212,2011-06-29,Fall,2011,Jun,9,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.72,0.6515,0.45,0.3881,32,189,221,Pagi,Low,Low,211.625
4208,2011-06-29,Fall,2011,Jun,5,Not holiday,Wednesday,Workingday,Clear/Few clouds,0.64,0.5758,0.83,0.194,3,19,22,Malam,Low,Low,193.54166666666666
4241,2011-06-30,Fall,2011,Jun,14,Not holiday,Thursday,Workingday,Clear/Few clouds,0.78,0.6818,0.31,0.194,46,117,163,Siang,Low,Low,200.0
4250,2011-06-30,Fall,2011,Jun,23,Not holiday,Thursday,Workingday,Clear/Few clouds,0.66,0.6212,0.5,0.0,27,99,126,Sore,,Low,195.625
